2011-02-10 19:29:11 Notice: Notice (8): Undefined variable: response in [/var/www/fasa/trunk/app/controllers/onereports_controller.php, line 113]
2011-06-28 16:00:17 Notice: Notice (8): Undefined property: TworeportsController::$_js_after in [/home/stephan/proyectos/fasa/trunk/app/app_controller.php, line 41]
2011-06-28 17:21:10 Notice: Notice (8): Undefined property: View::$Paginator in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/realizadas.ctp, line 100]
2011-06-28 19:28:45 Notice: Notice (8): Undefined variable: menus in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 63]
2011-06-28 19:28:45 Notice: Notice (8): Undefined variable: menus in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 63]
2011-06-28 19:31:44 Notice: Notice (8): Undefined variable: estado in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/ver.ctp, line 84]
2011-06-28 19:31:57 Notice: Notice (8): Undefined variable: estado in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/ver.ctp, line 84]
2011-06-28 19:32:02 Notice: Notice (8): Undefined variable: estado in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/ver.ctp, line 84]
2011-06-28 19:34:00 Notice: Notice (8): Undefined variable: estado in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/ver.ctp, line 84]
2011-06-28 19:34:07 Notice: Notice (8): Undefined variable: estado in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/ver.ctp, line 84]
2011-06-28 22:26:25 Notice: Notice (8): Undefined variable: menus in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 63]
2011-06-28 22:27:17 Notice: Notice (8): Undefined variable: menus in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 63]
2011-06-28 23:11:36 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 23]
2011-06-29 15:46:11 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/onereports/buscar.ctp, line 98]
2011-06-29 15:46:11 Notice: Notice (8): Undefined variable: onereports in [/home/stephan/proyectos/fasa/trunk/app/views/onereports/buscar.ctp, line 154]
2011-06-29 15:46:11 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/onereports/buscar.ctp, line 198]
2011-06-29 15:46:59 Notice: Notice (8): Undefined variable: onereports in [/home/stephan/proyectos/fasa/trunk/app/views/onereports/buscar.ctp, line 94]
2011-06-29 17:30:45 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:30:45 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:30:45 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:30:45 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:31:44 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:31:44 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:31:44 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:31:44 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:32:17 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:32:17 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:32:17 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:32:17 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:32:37 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:32:37 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:32:37 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:32:37 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:32:54 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:32:54 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:32:54 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:32:54 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:33:49 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:33:49 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:33:49 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:33:49 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:34:14 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:34:14 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 17:34:14 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 17:34:14 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:42:45 Notice: Notice (8): Undefined variable: menus in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 63]
2011-06-29 20:43:30 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:43:30 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:43:30 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:43:30 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:43:48 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:43:48 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:43:48 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:43:48 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:43:56 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:43:56 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:43:56 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:43:56 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:44:32 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:44:32 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:44:32 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:44:32 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:44:47 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:44:47 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 20:44:47 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 20:44:47 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 22:33:58 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 22:36:48 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 22:38:21 Notice: Notice (8): session_start() [http://php.net/function.session-start]: ps_files_cleanup_dir: opendir(/var/lib/php5) failed: Permiso denegado (13) in [/home/stephan/proyectos/fasa/trunk/cake/libs/cake_session.php, line 587]
2011-06-29 22:39:50 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 22:40:24 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 22:45:19 Notice: Notice (8): session_start() [http://php.net/function.session-start]: ps_files_cleanup_dir: opendir(/var/lib/php5) failed: Permiso denegado (13) in [/home/stephan/proyectos/fasa/trunk/cake/libs/cake_session.php, line 587]
2011-06-29 22:46:08 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 22:46:21 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 22:53:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 23:01:07 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-06-29 23:03:30 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 23:03:30 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 23:03:30 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 23:03:30 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 23:22:47 Notice: Notice (8): Undefined variable: id in [/home/stephan/proyectos/fasa/trunk/app/controllers/tworeports_controller.php, line 259]
2011-06-29 23:22:47 Notice: Notice (8): Undefined variable: estado in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 84]
2011-06-29 23:23:52 Notice: Notice (8): Undefined variable: estado in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 84]
2011-06-29 23:23:52 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 99]
2011-06-29 23:23:52 Notice: Notice (8): Undefined variable: tworeports in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 135]
2011-06-29 23:23:52 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 198]
2011-06-29 23:24:20 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 99]
2011-06-29 23:24:20 Notice: Notice (8): Undefined variable: tworeports in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 135]
2011-06-29 23:24:21 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 198]
2011-06-29 23:25:14 Notice: Notice (8): Undefined variable: pagina in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/buscar.ctp, line 99]
2011-06-29 23:28:55 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 23:28:55 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 23:28:55 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 23:28:55 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 23:29:32 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 23:29:32 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-06-29 23:29:32 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-06-29 23:29:32 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-07-03 17:38:36 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-07-03 17:38:36 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-07-03 17:38:36 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-07-03 17:38:36 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-07-03 17:42:58 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 17:43:36 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 17:43:55 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-07-03 17:43:55 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-07-03 17:43:55 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-07-03 17:43:55 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-07-03 18:08:43 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-03 18:31:02 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-03 18:34:10 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 18:34:32 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 18:35:25 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 18:35:52 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 18:37:26 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 18:38:29 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-03 18:40:11 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-03 18:40:24 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 18:40:33 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/views/layouts/default.ctp, line 67]
2011-07-03 18:41:09 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 501]
2011-07-03 18:48:36 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-03 18:52:50 Notice: Notice (8): Undefined offset: 10 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 85]
